Year,Region,StatArea,Section,LocationCode,LocationName,SpawnNumber,Eastings,Northings,Longitude,Latitude,Method,SurfSI,MacroSI,UnderSI,Survey
1981,SoG,15,152,854,Savary Is,3,1086429.6962030896,547923.3686569675,-124.796,49.9407,Surface,327.11530794,NA,NA,Surface
1981,SoG,15,152,860,Harwood Is,1,1096656.2871707361,538741.7212363107,-124.656,49.8565,Surface,621.446594832,NA,NA,Surface
1981,SoG,15,152,860,Harwood Is,2,1096656.2871707361,538741.7212363107,-124.656,49.8565,Surface,139.72349588400002,NA,NA,Surface
1981,SoG,16,165,875,Porpoise Bay,1,1162776.850829633,500404.3092821305,-123.754,49.4967,Surface,172.40623848,NA,NA,Surface
1981,SoG,17,172,995,Nanoose Bay,1,1131111.070128639,473928.55995343626,-124.2,49.2667,Surface,558.0356883717,NA,NA,Surface
1981,SoG,17,172,999,Nanoose Bay Hd,1,1132128.3230450435,474043.45061905956,-124.186,49.2675,Surface,605.72871414,NA,NA,Surface
1981,SoG,17,172,999,Nanoose Bay Hd,2,1132128.3230450435,474043.45061905956,-124.186,49.2675,Surface,39.55627303781969,NA,NA,Surface
1981,SoG,17,172,1002,Icarus Pt,1,1140767.8434497041,472560.3727294907,-124.068,49.2521,Surface,232.70879415,NA,NA,Surface
1981,SoG,17,172,1002,Icarus Pt,2,1140767.8434497041,472560.3727294907,-124.068,49.2521,Surface,558.0356883717,NA,NA,Surface
1981,SoG,17,173,944,Thetis Is,1,1169726.6701664443,445411.7354549561,-123.683,49,Surface,32.59421423999999,NA,NA,Surface
1981,SoG,17,173,953,Coffin Pt (Is),1,1194018.272009,383307.57002039504,-123.383,48.4333,Surface,17.706205200000003,NA,NA,Surface
1981,SoG,17,173,953,Coffin Pt (Is),2,1194018.272009,383307.57002039504,-123.383,48.4333,Surface,286.074926647,NA,NA,Surface
1981,SoG,17,173,954,Boat Hrbr,1,1160842.7874247343,455307.8520140823,-123.8,49.0916,Surface,81.92414999999997,NA,NA,Surface
1981,SoG,17,173,954,Boat Hrbr,2,1160842.7874247343,455307.8520140823,-123.8,49.0916,Surface,192.0536772915,NA,NA,Surface
1981,SoG,17,173,964,Preedy Hrbr,1,1170695.988735148,442687.66380779387,-123.671,48.9752,Surface,38.93491800000001,NA,NA,Surface
1981,SoG,17,173,969,North Cv,1,1161855.0788469317,443971.0050849584,-123.791,48.9893,Surface,519.9927000839999,NA,NA,Surface
1981,SoG,17,173,969,North Cv,2,1161855.0788469317,443971.0050849584,-123.791,48.9893,Surface,114.76799323199997,NA,NA,Surface
1981,SoG,17,173,973,Kuper Is,1,1172551.6059731627,442026.763803279,-123.646,48.9687,Surface,1176.807741984,NA,NA,Surface
1981,SoG,17,173,1626,Flat Top Is,1,1169390.3527954875,460148.736067885,-123.681,49.1327,Surface,53.284000000000006,NA,NA,Surface
1981,SoG,17,173,1626,Flat Top Is,2,1169390.3527954875,460148.736067885,-123.681,49.1327,Surface,1562.0790370310847,NA,NA,Surface
1981,SoG,17,173,1626,Flat Top Is,3,1169390.3527954875,460148.736067885,-123.681,49.1327,Surface,1872.9698370047997,NA,NA,Surface
1981,SoG,18,181,1050,Ganges Hrbr,1,1185284.149990434,428520.25459475105,-123.479,48.8432,Surface,17.064200999999997,NA,NA,Surface
1981,SoG,18,181,1050,Ganges Hrbr,2,1185284.149990434,428520.25459475105,-123.479,48.8432,Surface,13.056746639999998,NA,NA,Surface
1981,SoG,18,181,1050,Ganges Hrbr,3,1185284.149990434,428520.25459475105,-123.479,48.8432,Surface,84.28737996,NA,NA,Surface
1981,SoG,18,181,1050,Ganges Hrbr,4,1185284.149990434,428520.25459475105,-123.479,48.8432,Surface,2.3170782599999997,NA,NA,Surface
1981,SoG,18,181,1050,Ganges Hrbr,5,1185284.149990434,428520.25459475105,-123.479,48.8432,Surface,10.1658368,NA,NA,Surface
1981,SoG,18,181,1050,Ganges Hrbr,6,1185284.149990434,428520.25459475105,-123.479,48.8432,Surface,19.694419107999998,NA,NA,Surface
1981,SoG,18,181,1050,Ganges Hrbr,7,1185284.149990434,428520.25459475105,-123.479,48.8432,Surface,5.813587919999999,NA,NA,Surface
1981,SoG,18,181,1050,Ganges Hrbr,8,1185284.149990434,428520.25459475105,-123.479,48.8432,Surface,7.729231859999999,NA,NA,Surface
1981,SoG,18,181,1050,Ganges Hrbr,9,1185284.149990434,428520.25459475105,-123.479,48.8432,Surface,7.27492696,NA,NA,Surface
1981,SoG,18,181,1050,Ganges Hrbr,10,1185284.149990434,428520.25459475105,-123.479,48.8432,Surface,19.673203199999996,NA,NA,Surface
1981,SoG,18,181,1051,Long Hrbr,1,1187389.4325859859,429295.6906557841,-123.45,48.8495,Surface,24.299473464000002,NA,NA,Surface
1981,SoG,18,181,1051,Long Hrbr,2,1187389.4325859859,429295.6906557841,-123.45,48.8495,Surface,1.70821098,NA,NA,Surface
1981,SoG,18,181,1051,Long Hrbr,3,1187389.4325859859,429295.6906557841,-123.45,48.8495,Surface,29.1805696,NA,NA,Surface
1981,SoG,18,181,1053,Annette Inlt,1,1192631.7989923833,426764.9508386962,-123.38,48.825,Surface,3.201942620895567,NA,NA,Surface
1981,SoG,18,181,1053,Annette Inlt,2,1192631.7989923833,426764.9508386962,-123.38,48.825,Surface,13.414678364609196,NA,NA,Surface
1981,SoG,18,181,1053,Annette Inlt,3,1192631.7989923833,426764.9508386962,-123.38,48.825,Surface,0.3680280789058409,NA,NA,Surface
1981,SoG,18,181,1054,Selby Cv,1,1191128.1504380698,427631.72080276505,-123.4,48.8333,Surface,7.3144376746083095,NA,NA,Surface
1981,SoG,18,181,1055,Glenthorne Pass,1,1191742.963563786,426921.005926771,-123.392,48.8267,Surface,3.2155684425,NA,NA,Surface
1981,SoG,18,181,1055,Glenthorne Pass,2,1191742.963563786,426921.005926771,-123.392,48.8267,Surface,4.19681142,NA,NA,Surface
1981,SoG,18,181,1055,Glenthorne Pass,3,1191742.963563786,426921.005926771,-123.392,48.8267,Surface,1.0305092699999998,NA,NA,Surface
1981,SoG,18,181,1055,Glenthorne Pass,4,1191742.963563786,426921.005926771,-123.392,48.8267,Surface,0.6034309649999999,NA,NA,Surface
1981,SoG,18,181,1055,Glenthorne Pass,5,1191742.963563786,426921.005926771,-123.392,48.8267,Surface,1.1253172049999998,NA,NA,Surface
1981,SoG,18,181,1055,Glenthorne Pass,6,1191742.963563786,426921.005926771,-123.392,48.8267,Surface,0.6034309649999999,NA,NA,Surface
1981,SoG,18,181,1057,Chain Is,1,1185110.3572729782,429269.61582242977,-123.481,48.85,Surface,3.20859224,NA,NA,Surface
1981,SoG,18,182,1021,Lyall Hrbr,1,1207746.4864849634,424246.28246368904,-123.176,48.7971,Surface,3.725918069239484,NA,NA,Surface
1981,SoG,18,182,1041,Boot Cv,1,1206280.3630309824,424076.85400651663,-123.196,48.7961,Surface,5.461382602637781,NA,NA,Surface
1982,SoG,13,132,764,Bells Bay,1,1061613.637889269,598664.6220424934,-125.133,50.4,Surface,40.26516480000001,NA,NA,Surface
1982,SoG,13,132,764,Bells Bay,2,1061613.637889269,598664.6220424934,-125.133,50.4,Surface,10.398670493557999,NA,NA,Surface
1982,SoG,13,132,764,Bells Bay,3,1061613.637889269,598664.6220424934,-125.133,50.4,Surface,20.440831950000003,NA,NA,Surface
1982,SoG,13,132,766,Deepwater Bay,1,1047778.6202081941,573599.4869193765,-125.331,50.1761,Surface,122.41104749999998,NA,NA,Surface
1982,SoG,13,132,766,Deepwater Bay,2,1047778.6202081941,573599.4869193765,-125.331,50.1761,Surface,62.247244499999994,NA,NA,Surface
1982,SoG,13,132,766,Deepwater Bay,3,1047778.6202081941,573599.4869193765,-125.331,50.1761,Surface,236.9562174,NA,NA,Surface
1982,SoG,13,132,766,Deepwater Bay,4,1047778.6202081941,573599.4869193765,-125.331,50.1761,Surface,42.88712399999999,NA,NA,Surface
1982,SoG,13,132,766,Deepwater Bay,5,1047778.6202081941,573599.4869193765,-125.331,50.1761,Surface,41.18991344999999,NA,NA,Surface
1982,SoG,13,132,1660,Rocky Islets,1,901227.9112836176,635439.4904316214,-127.4,50.725,Surface,133.82730899999993,NA,NA,Surface
1982,SoG,13,135,791,Cape Mudge,1,1058794.3567531004,553679.5927300117,-125.18,49.996,Surface,2709.437997,NA,NA,Surface
1982,SoG,13,135,803,Francisco Pt,1,1060625.1170031626,556493.2109316434,-125.154,50.0211,Surface,3696.2238108240003,NA,NA,Surface
1982,SoG,13,135,804,Hyacinthe Bay,1,1055051.8297789164,568132.8065573415,-125.23,50.1263,Surface,50.83757376,NA,NA,Surface
1982,SoG,13,135,804,Hyacinthe Bay,2,1055051.8297789164,568132.8065573415,-125.23,50.1263,Surface,28.93430335999999,NA,NA,Surface
1982,SoG,13,135,804,Hyacinthe Bay,3,1055051.8297789164,568132.8065573415,-125.23,50.1263,Surface,34.506800408,NA,NA,Surface
1982,SoG,13,135,804,Hyacinthe Bay,4,1055051.8297789164,568132.8065573415,-125.23,50.1263,Surface,175.17910739999996,NA,NA,Surface
1982,SoG,13,135,804,Hyacinthe Bay,5,1055051.8297789164,568132.8065573415,-125.23,50.1263,Surface,231.90815200000003,NA,NA,Surface
1982,SoG,13,135,804,Hyacinthe Bay,6,1055051.8297789164,568132.8065573415,-125.23,50.1263,Surface,126.08122,NA,NA,Surface
1982,SoG,13,135,804,Hyacinthe Bay,7,1055051.8297789164,568132.8065573415,-125.23,50.1263,Surface,64.113564,NA,NA,Surface
1982,SoG,14,142,813,Denman Is,1,1086878.9354163918,504482.8147596458,-124.8,49.55,Surface,2722.8343204440002,NA,NA,Surface
1982,SoG,14,142,813,Denman Is,2,1086878.9354163918,504482.8147596458,-124.8,49.55,Surface,1158.328188,NA,NA,Surface
1982,SoG,14,142,813,Denman Is,3,1086878.9354163918,504482.8147596458,-124.8,49.55,Surface,643.4279387999999,NA,NA,Surface
1982,SoG,14,142,813,Denman Is,4,1086878.9354163918,504482.8147596458,-124.8,49.55,Surface,19.570734,NA,NA,Surface
1982,SoG,14,142,814,Cape Lazo,1,1079550.9243877956,523999.39379285026,-124.897,49.7266,Surface,311.99760799999996,NA,NA,Surface
1982,SoG,14,142,814,Cape Lazo,2,1079550.9243877956,523999.39379285026,-124.897,49.7266,Surface,1696.842172,NA,NA,Surface
1982,SoG,14,142,814,Cape Lazo,3,1079550.9243877956,523999.39379285026,-124.897,49.7266,Surface,11076.677328196001,NA,NA,Surface
1982,SoG,14,142,814,Cape Lazo,4,1079550.9243877956,523999.39379285026,-124.897,49.7266,Surface,413.65003,NA,NA,Surface
1982,SoG,14,142,814,Cape Lazo,5,1079550.9243877956,523999.39379285026,-124.897,49.7266,Surface,878.5215417999998,NA,NA,Surface
1982,SoG,14,142,814,Cape Lazo,6,1079550.9243877956,523999.39379285026,-124.897,49.7266,Surface,1323.0625691999999,NA,NA,Surface
1982,SoG,14,142,814,Cape Lazo,7,1079550.9243877956,523999.39379285026,-124.897,49.7266,Surface,6893.970742740519,NA,NA,Surface
1982,SoG,14,142,814,Cape Lazo,8,1079550.9243877956,523999.39379285026,-124.897,49.7266,Surface,4016.0984768,NA,NA,Surface
1982,SoG,14,142,817,Deep Bay,1,1090677.5069477449,494409.9927605502,-124.75,49.4588,Surface,331.61087999999995,NA,NA,Surface
1982,SoG,14,142,820,Comox Hrbr,1,1076768.5887345094,517140.5481082564,-124.937,49.6653,Surface,92.46653814344504,NA,NA,Surface
1982,SoG,14,142,820,Comox Hrbr,2,1076768.5887345094,517140.5481082564,-124.937,49.6653,Surface,70.52706227685213,NA,NA,Surface
1982,SoG,14,142,820,Comox Hrbr,3,1076768.5887345094,517140.5481082564,-124.937,49.6653,Surface,199.23019473222254,NA,NA,Surface
1982,SoG,14,142,837,Komas Bluff,1,1088045.9663999234,508204.96771983284,-124.783,49.5833,Surface,1456.4448892619998,NA,NA,Surface
1982,SoG,14,142,837,Komas Bluff,2,1088045.9663999234,508204.96771983284,-124.783,49.5833,Surface,1112.823625842,NA,NA,Surface
1982,SoG,14,142,840,Seal Islets,1,1082911.1885643103,512499.840660239,-124.853,49.6227,Surface,57.866553,NA,NA,Surface
1982,SoG,14,142,1484,Boyle Pt,1,1095175.6383760532,494435.81546730496,-124.688,49.4583,Surface,952.052292,NA,NA,Surface
1982,SoG,14,142,1558,Willemar Bluff,1,1080501.2499949406,518621.2265245834,-124.885,49.6781,Surface,956.53026035,NA,NA,Surface
1982,SoG,14,142,1558,Willemar Bluff,2,1080501.2499949406,518621.2265245834,-124.885,49.6781,Surface,2461.64994726,NA,NA,Surface
1982,SoG,14,142,1680,Fillongley Park,1,1086812.4221336127,508406.2693402398,-124.8,49.5853,Surface,694.9969127999998,NA,NA,Surface
1982,SoG,14,142,1680,Fillongley Park,2,1086812.4221336127,508406.2693402398,-124.8,49.5853,Surface,299.8321514999999,NA,NA,Surface
1982,SoG,14,142,1680,Fillongley Park,3,1086812.4221336127,508406.2693402398,-124.8,49.5853,Surface,3481.5975030630007,NA,NA,Surface
1982,SoG,14,143,834,French Cr,1,1119971.4928917612,482916.0674499716,-124.35,49.35,Surface,5767.122395748001,NA,NA,Surface
1982,SoG,14,143,834,French Cr,2,1119971.4928917612,482916.0674499716,-124.35,49.35,Surface,3301.8726059999995,NA,NA,Surface
1982,SoG,14,143,834,French Cr,3,1119971.4928917612,482916.0674499716,-124.35,49.35,Surface,617.4876974999999,NA,NA,Surface
1982,SoG,14,143,835,Little Qualicum Rvr,1,1109318.5554752594,484512.78070774203,-124.496,49.3665,Surface,244.77609799999996,NA,NA,Surface
1982,SoG,14,143,835,Little Qualicum Rvr,2,1109318.5554752594,484512.78070774203,-124.496,49.3665,Surface,4581.476390400001,NA,NA,Surface
1982,SoG,14,143,1483,Nile Cr,1,1096444.392828738,492558.6103776679,-124.671,49.4412,Surface,1411.0733799999996,NA,NA,Surface
1982,SoG,14,143,1483,Nile Cr,2,1096444.392828738,492558.6103776679,-124.671,49.4412,Surface,1018.9138375199999,NA,NA,Surface
1982,SoG,14,143,1483,Nile Cr,3,1096444.392828738,492558.6103776679,-124.671,49.4412,Surface,1503.50329943,NA,NA,Surface
1982,SoG,14,143,1483,Nile Cr,4,1096444.392828738,492558.6103776679,-124.671,49.4412,Surface,8616.604280064,NA,NA,Surface
1982,SoG,14,143,1483,Nile Cr,5,1096444.392828738,492558.6103776679,-124.671,49.4412,Surface,371.3350999999999,NA,NA,Surface
1982,SoG,14,143,1502,Rathtrevor Beach,1,1128606.3713688646,477933.5679495608,-124.233,49.3033,Surface,2307.45904,NA,NA,Surface
1982,SoG,14,143,1677,Mapleguard Pt,1,1094460.1077985498,493889.0217421094,-124.698,49.4535,Surface,645.805992,NA,NA,Surface
1982,SoG,14,143,1677,Mapleguard Pt,2,1094460.1077985498,493889.0217421094,-124.698,49.4535,Surface,3552.9273836320003,NA,NA,Surface
1982,SoG,14,143,1678,Qualicum Rvr,1,1104196.8638854395,486107.1475666796,-124.566,49.3818,Surface,394.797276,NA,NA,Surface
1982,SoG,14,143,1678,Qualicum Rvr,2,1104196.8638854395,486107.1475666796,-124.566,49.3818,Surface,1336.80636,NA,NA,Surface
1982,SoG,14,143,1679,Parksville Bay,1,1121824.1358094504,481470.0929143921,-124.325,49.3366,Surface,5355.8851896,NA,NA,Surface
1982,SoG,14,143,1679,Parksville Bay,2,1121824.1358094504,481470.0929143921,-124.325,49.3366,Surface,472.998108,NA,NA,Surface
1982,SoG,15,152,845,Scuttle Bay,1,1099366.19037958,543632.4827561255,-124.617,49.9,Surface,76.19225682,NA,NA,Surface
1982,SoG,15,152,851,Sliammon Village,1,1100457.8305141325,542942.0240308143,-124.602,49.8936,Surface,636.9194321159999,NA,NA,Surface
1982,SoG,15,152,851,Sliammon Village,2,1100457.8305141325,542942.0240308143,-124.602,49.8936,Surface,199.91063786801254,NA,NA,Surface
1982,SoG,15,152,858,Atrevida Rf,1,1097903.4953523763,544950.063636539,-124.637,49.9121,Surface,236.847994779,NA,NA,Surface
1982,SoG,15,152,858,Atrevida Rf,2,1097903.4953523763,544950.063636539,-124.637,49.9121,Surface,156.9338652596,NA,NA,Surface
1982,SoG,15,152,858,Atrevida Rf,3,1097903.4953523763,544950.063636539,-124.637,49.9121,Surface,266.03971672086715,NA,NA,Surface
1982,SoG,15,152,860,Harwood Is,1,1096656.2871707361,538741.7212363107,-124.656,49.8565,Surface,62.071179459613106,NA,NA,Surface
1982,SoG,15,152,860,Harwood Is,2,1096656.2871707361,538741.7212363107,-124.656,49.8565,Surface,142.39843582078643,NA,NA,Surface
1982,SoG,15,152,1653,Emmonds Beach,1,1093035.4866808543,547917.6607971977,-124.704,49.9396,Surface,248.81398132499996,NA,NA,Surface
1982,SoG,15,152,1654,Kiddie Pt (Texada Is),1,1098431.4890044362,532491.5964239829,-124.633,49.8,Surface,60.325512916795674,NA,NA,Surface
1982,SoG,16,165,875,Porpoise Bay,1,1162776.850829633,500404.3092821305,-123.754,49.4967,Surface,128.66137200000003,NA,NA,Surface
1982,SoG,17,172,997,Blunden Pt,1,1139681.5113010092,472297.41598726314,-124.083,49.25,Surface,774.77972124,NA,NA,Surface
1982,SoG,17,172,997,Blunden Pt,2,1139681.5113010092,472297.41598726314,-124.083,49.25,Surface,901.17079866,NA,NA,Surface
1982,SoG,17,172,1002,Icarus Pt,1,1140767.8434497041,472560.3727294907,-124.068,49.2521,Surface,746.4950237783675,NA,NA,Surface
1982,SoG,17,172,1655,Gabriola Is (N Shore),1,1153308.576138198,462680.93247423886,-123.9,49.16,Surface,712.8144634467749,NA,NA,Surface
1982,SoG,17,173,953,Coffin Pt (Is),1,1194018.272009,383307.57002039504,-123.383,48.4333,Surface,1697.6039691869998,NA,NA,Surface
1982,SoG,17,173,954,Boat Hrbr,1,1160842.7874247343,455307.8520140823,-123.8,49.0916,Surface,105.87446728,NA,NA,Surface
1982,SoG,17,173,974,Breakwater Is,1,1167994.6965123957,460358.8314632175,-123.7,49.135,Surface,122.1864519009385,NA,NA,Surface
1982,SoG,17,173,988,Kulleet Bay,1,1163105.9153303294,448488.4809829773,-123.772,49.0296,Surface,107.28475436961128,NA,NA,Surface
1982,SoG,17,173,988,Kulleet Bay,2,1163105.9153303294,448488.4809829773,-123.772,49.0296,Surface,161.67765,NA,NA,Surface
1982,SoG,17,173,1365,Fraser Pt,1,1166878.6681349091,445074.79739934404,-123.722,48.9978,Surface,571.687329384,NA,NA,Surface
1982,SoG,18,181,1050,Ganges Hrbr,1,1185284.149990434,428520.25459475105,-123.479,48.8432,Surface,1.691298,NA,NA,Surface
1982,SoG,18,181,1050,Ganges Hrbr,2,1185284.149990434,428520.25459475105,-123.479,48.8432,Surface,38.71337839491132,NA,NA,Surface
1982,SoG,18,181,1050,Ganges Hrbr,3,1185284.149990434,428520.25459475105,-123.479,48.8432,Surface,2.0295575999999995,NA,NA,Surface
1982,SoG,18,181,1053,Annette Inlt,1,1192631.7989923833,426764.9508386962,-123.38,48.825,Surface,0.38570580426909773,NA,NA,Surface
1982,SoG,18,181,1053,Annette Inlt,2,1192631.7989923833,426764.9508386962,-123.38,48.825,Surface,0.27248691523156243,NA,NA,Surface
1982,SoG,18,181,1053,Annette Inlt,3,1192631.7989923833,426764.9508386962,-123.38,48.825,Surface,0.11353621467981767,NA,NA,Surface
1982,SoG,18,181,1055,Glenthorne Pass,1,1191742.963563786,426921.005926771,-123.392,48.8267,Surface,0.22707242935963534,NA,NA,Surface
1982,SoG,18,181,1057,Chain Is,1,1185110.3572729782,429269.61582242977,-123.481,48.85,Surface,0.37369206132816374,NA,NA,Surface
1982,SoG,18,181,1057,Chain Is,2,1185110.3572729782,429269.61582242977,-123.481,48.85,Surface,0.6228201022136062,NA,NA,Surface
1982,SoG,18,181,1058,Welbury Bay,1,1187762.3129257173,429153.58361531864,-123.445,48.8481,Surface,0.9570634544272126,NA,NA,Surface
1982,SoG,18,181,1058,Welbury Bay,2,1187762.3129257173,429153.58361531864,-123.445,48.8481,Surface,4.918300799999999,NA,NA,Surface
1982,SoG,18,181,1058,Welbury Bay,3,1187762.3129257173,429153.58361531864,-123.445,48.8481,Surface,2.1454842499999995,NA,NA,Surface
1982,SoG,18,181,1058,Welbury Bay,4,1187762.3129257173,429153.58361531864,-123.445,48.8481,Surface,8.107669499999998,NA,NA,Surface
1982,SoG,18,181,1058,Welbury Bay,5,1187762.3129257173,429153.58361531864,-123.445,48.8481,Surface,7.570678522136062,NA,NA,Surface
1982,SoG,18,181,1682,Annette Pt,1,1191127.7427174314,427642.81707503094,-123.4,48.8334,Surface,0.4628469651229173,NA,NA,Surface
1982,SoG,18,182,1041,Boot Cv,1,1206280.3630309824,424076.85400651663,-123.196,48.7961,Surface,41.498163,NA,NA,Surface
1982,SoG,18,182,1041,Boot Cv,2,1206280.3630309824,424076.85400651663,-123.196,48.7961,Surface,115.46991854999997,NA,NA,Surface
1982,SoG,18,182,1041,Boot Cv,3,1206280.3630309824,424076.85400651663,-123.196,48.7961,Surface,31.4708625,NA,NA,Surface
1983,SoG,13,132,762,Discovery Pass,1,1050043.219179795,568492.4424057031,-125.3,50.13,Surface,47.66866807499999,NA,NA,Surface
1983,SoG,13,132,766,Deepwater Bay,1,1047778.6202081941,573599.4869193765,-125.331,50.1761,Surface,1330.4013307199998,NA,NA,Surface
1983,SoG,13,135,791,Cape Mudge,1,1058794.3567531004,553679.5927300117,-125.18,49.996,Surface,4025.33117243,NA,NA,Surface
1983,SoG,13,135,803,Francisco Pt,1,1060625.1170031626,556493.2109316434,-125.154,50.0211,Surface,109.63683120000002,NA,NA,Surface
1983,SoG,13,135,803,Francisco Pt,2,1060625.1170031626,556493.2109316434,-125.154,50.0211,Surface,955.265736,NA,NA,Surface
1983,SoG,13,135,803,Francisco Pt,3,1060625.1170031626,556493.2109316434,-125.154,50.0211,Surface,1165.4738496000002,NA,NA,Surface
1983,SoG,13,135,803,Francisco Pt,4,1060625.1170031626,556493.2109316434,-125.154,50.0211,Surface,23.5362293,NA,NA,Surface
1983,SoG,13,135,806,Rebecca Spit,1,1058249.4460154872,563651.7611962637,-125.186,50.0857,Surface,387.53880839999994,NA,NA,Surface
1983,SoG,13,135,806,Rebecca Spit,2,1058249.4460154872,563651.7611962637,-125.186,50.0857,Surface,6690.154058,NA,NA,Surface
1983,SoG,14,141,815,Kye Bay,1,1081160.2757547034,522590.24175105063,-124.875,49.7137,Surface,1311.2614475999999,NA,NA,Surface
1983,SoG,14,141,1712,Oyster Bay,1,1064874.4267111574,537981.7027534324,-125.098,49.8542,Surface,222.860505,NA,NA,Surface
1983,SoG,14,142,814,Cape Lazo,1,1079550.9243877956,523999.39379285026,-124.897,49.7266,Surface,1124.2753897500002,NA,NA,Surface
1983,SoG,14,142,837,Komas Bluff,1,1088045.9663999234,508204.96771983284,-124.783,49.5833,Surface,1284.4824713218522,NA,NA,Surface
1983,SoG,14,142,837,Komas Bluff,2,1088045.9663999234,508204.96771983284,-124.783,49.5833,Surface,2295.9753672132424,NA,NA,Surface
1983,SoG,14,142,837,Komas Bluff,3,1088045.9663999234,508204.96771983284,-124.783,49.5833,Surface,1366.9928297218526,NA,NA,Surface
1983,SoG,14,142,837,Komas Bluff,4,1088045.9663999234,508204.96771983284,-124.783,49.5833,Surface,2718.334167456947,NA,NA,Surface
1983,SoG,14,142,838,Shingle Spit,1,1086973.1410437077,498925.8570428057,-124.8,49.5,Surface,1345.065127040859,NA,NA,Surface
1983,SoG,14,142,838,Shingle Spit,2,1086973.1410437077,498925.8570428057,-124.8,49.5,Surface,2208.671967674807,NA,NA,Surface
1983,SoG,14,142,838,Shingle Spit,3,1086973.1410437077,498925.8570428057,-124.8,49.5,Surface,984.4697999999999,NA,NA,Surface
1983,SoG,14,142,838,Shingle Spit,4,1086973.1410437077,498925.8570428057,-124.8,49.5,Surface,306.790424205837,NA,NA,Surface
1983,SoG,14,142,840,Seal Islets,1,1082911.1885643103,512499.840660239,-124.853,49.6227,Surface,1577.5888949999996,NA,NA,Surface
1983,SoG,14,142,842,Denman Is W,1,1121192.5770316445,502032.8292385797,-124.327,49.5217,Surface,113.2517,NA,NA,Surface
1983,SoG,14,142,1559,Denman Is E,1,1090336.7578287853,501396.3731787339,-124.753,49.5217,Surface,5577.419721600001,NA,NA,Surface
1983,SoG,14,142,1559,Denman Is E,2,1090336.7578287853,501396.3731787339,-124.753,49.5217,Surface,1958.57676,NA,NA,Surface
1983,SoG,14,142,1559,Denman Is E,3,1090336.7578287853,501396.3731787339,-124.753,49.5217,Surface,2744.388486196021,NA,NA,Surface
1983,SoG,14,142,1680,Fillongley Park,1,1086812.4221336127,508406.2693402398,-124.8,49.5853,Surface,4106.1123774,NA,NA,Surface
1983,SoG,14,142,1680,Fillongley Park,2,1086812.4221336127,508406.2693402398,-124.8,49.5853,Surface,1707.352992,NA,NA,Surface
1983,SoG,14,142,1713,Norman Pt,1,1096646.5316455166,497242.44047293556,-124.667,49.4833,Surface,122.95751999999997,NA,NA,Surface
1983,SoG,14,142,1713,Norman Pt,2,1096646.5316455166,497242.44047293556,-124.667,49.4833,Surface,559.93322,NA,NA,Surface
1983,SoG,14,143,824,Nuttal Bay,1,1131653.7698888036,478355.1316301806,-124.191,49.3064,Surface,928.8279519999999,NA,NA,Surface
1983,SoG,14,143,834,French Cr,1,1119971.4928917612,482916.0674499716,-124.35,49.35,Surface,2537.4232147499997,NA,NA,Surface
1983,SoG,14,143,1483,Nile Cr,1,1096444.392828738,492558.6103776679,-124.671,49.4412,Surface,716.00375,NA,NA,Surface
1983,SoG,14,143,1679,Parksville Bay,1,1121824.1358094504,481470.0929143921,-124.325,49.3366,Surface,2494.479333999999,NA,NA,Surface
1983,SoG,14,143,1711,Eagle Crest,1,1101697.408299146,549240.5671583026,-124.583,49.95,Surface,1811.783919,NA,NA,Surface
1983,SoG,14,143,1711,Eagle Crest,2,1101697.408299146,549240.5671583026,-124.583,49.95,Surface,1087.0703514,NA,NA,Surface
1983,SoG,15,152,845,Scuttle Bay,1,1099366.19037958,543632.4827561255,-124.617,49.9,Surface,125.54262550800001,NA,NA,Surface
1983,SoG,15,152,845,Scuttle Bay,2,1099366.19037958,543632.4827561255,-124.617,49.9,Surface,265.936699182,NA,NA,Surface
1983,SoG,15,152,858,Atrevida Rf,1,1097903.4953523763,544950.063636539,-124.637,49.9121,Surface,25.0321328,NA,NA,Surface
1983,SoG,15,152,858,Atrevida Rf,2,1097903.4953523763,544950.063636539,-124.637,49.9121,Surface,31.944388866,NA,NA,Surface
1983,SoG,15,152,858,Atrevida Rf,3,1097903.4953523763,544950.063636539,-124.637,49.9121,Surface,5.627190059999998,NA,NA,Surface
1983,SoG,15,152,860,Harwood Is,1,1096656.2871707361,538741.7212363107,-124.656,49.8565,Surface,712.2440991928795,NA,NA,Surface
1983,SoG,15,152,860,Harwood Is,2,1096656.2871707361,538741.7212363107,-124.656,49.8565,Surface,169.51132510199997,NA,NA,Surface
1983,SoG,15,152,860,Harwood Is,3,1096656.2871707361,538741.7212363107,-124.656,49.8565,Surface,30.46574216,NA,NA,Surface
1983,SoG,15,152,860,Harwood Is,4,1096656.2871707361,538741.7212363107,-124.656,49.8565,Surface,69.23949753,NA,NA,Surface
1983,SoG,15,152,860,Harwood Is,5,1096656.2871707361,538741.7212363107,-124.656,49.8565,Surface,15.649700080365571,NA,NA,Surface
1983,SoG,17,172,995,Nanoose Bay,1,1131111.070128639,473928.55995343626,-124.2,49.2667,Surface,104.05348200000002,NA,NA,Surface
1983,SoG,17,172,995,Nanoose Bay,2,1131111.070128639,473928.55995343626,-124.2,49.2667,Surface,117.877865216565,NA,NA,Surface
1983,SoG,17,172,995,Nanoose Bay,3,1131111.070128639,473928.55995343626,-124.2,49.2667,Surface,70.934325,NA,NA,Surface
